State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Western Australia","Total","TOTAL","Monthly","Romania","Feb-2014",153.209,
"Western Australia","Total","TOTAL","Monthly","Romania","Mar-2014",126.442,
"Western Australia","Total","TOTAL","Monthly","Romania","Apr-2014",60.892,
"Western Australia","Total","TOTAL","Monthly","Romania","May-2014",11.201,
"Western Australia","Total","TOTAL","Monthly","Saudi Arabia","Aug-2013",21968.943,
"Western Australia","Total","TOTAL","Monthly","Saudi Arabia","Sep-2013",34571.148,
"Western Australia","Total","TOTAL","Monthly","Saudi Arabia","Oct-2013",26076.817,
"Western Australia","Total","TOTAL","Monthly","Saudi Arabia","Nov-2013",26010.52,
"Western Australia","Total","TOTAL","Monthly","Saudi Arabia","Dec-2013",117162.937,
"Western Australia","Total","TOTAL","Monthly","Saudi Arabia","Jan-2014",74407.206,
"Western Australia","Total","TOTAL","Monthly","Saudi Arabia","Feb-2014",113918.586,
"Western Australia","Total","TOTAL","Monthly","Saudi Arabia","Mar-2014",87848.674,
"Western Australia","Total","TOTAL","Monthly","Saudi Arabia","Apr-2014",59009.853,
"Western Australia","Total","TOTAL","Monthly","Saudi Arabia","May-2014",97510.299,
"Western Australia","Total","TOTAL","Monthly","Seychelles","Sep-2013",12.483,
"Western Australia","Total","TOTAL","Monthly","Seychelles","Oct-2013",48.441,
"Western Australia","Total","TOTAL","Monthly","Seychelles","Nov-2013",12.638,
"Western Australia","Total","TOTAL","Monthly","Seychelles","Dec-2013",11.379,
"Western Australia","Total","TOTAL","Monthly","Seychelles","Jan-2014",42.903,
"Western Australia","Total","TOTAL","Monthly","Seychelles","Feb-2014",64.668,
"Western Australia","Total","TOTAL","Monthly","Seychelles","Mar-2014",12.523,
"Western Australia","Total","TOTAL","Monthly","Seychelles","Apr-2014",158.934,
"Western Australia","Total","TOTAL","Monthly","Seychelles","May-2014",101.499,
"Western Australia","Total","TOTAL","Monthly","Ship & Aircraft Stores","Aug-2013",6005.931,
"Western Australia","Total","TOTAL","Monthly","Ship & Aircraft Stores","Sep-2013",7518.317,
"Western Australia","Total","TOTAL","Monthly","Ship & Aircraft Stores","Oct-2013",4403.118,
"Western Australia","Total","TOTAL","Monthly","Ship & Aircraft Stores","Nov-2013",1648.597,
"Western Australia","Total","TOTAL","Monthly","Ship & Aircraft Stores","Dec-2013",3125.808,
"Western Australia","Total","TOTAL","Monthly","Ship & Aircraft Stores","Jan-2014",3413.099,
"Western Australia","Total","TOTAL","Monthly","Ship & Aircraft Stores","Feb-2014",5637.785,
"Western Australia","Total","TOTAL","Monthly","Ship & Aircraft Stores","Mar-2014",2400.229,
"Western Australia","Total","TOTAL","Monthly","Ship & Aircraft Stores","Apr-2014",7866.692,
"Western Australia","Total","TOTAL","Monthly","Ship & Aircraft Stores","May-2014",7752.96,
"Western Australia","Total","TOTAL","Monthly","Solomon Islands","Aug-2013",119.48,
"Western Australia","Total","TOTAL","Monthly","Solomon Islands","Oct-2013",322.213,
"Western Australia","Total","TOTAL","Monthly","Solomon Islands","Nov-2013",40.156,
"Western Australia","Total","TOTAL","Monthly","Solomon Islands","Dec-2013",133.797,
"Western Australia","Total","TOTAL","Monthly","Solomon Islands","Jan-2014",22.314,
"Western Australia","Total","TOTAL","Monthly","Solomon Islands","Feb-2014",5.975,
"Western Australia","Total","TOTAL","Monthly","Solomon Islands","Mar-2014",26.946,
"Western Australia","Total","TOTAL","Monthly","Solomon Islands","Apr-2014",18.28,
"Western Australia","Total","TOTAL","Monthly","Solomon Islands","May-2014",4.151,
"Western Australia","Total","TOTAL","Monthly","Montenegro","Apr-2014",13.18,
"Western Australia","Total","TOTAL","Monthly","Wallis & Futuna Islands","Feb-2014",2.201,
"Western Australia","Total","TOTAL","Monthly","Wallis & Futuna Islands","Apr-2014",8.452,
"Western Australia","Total","TOTAL","Monthly","Belize","Feb-2014",8.849,
"Western Australia","Total","TOTAL","Monthly","Bermuda","Mar-2014",9.777,
"Western Australia","Total","TOTAL","Monthly","Burkina Faso","Aug-2013",690.215,
"Western Australia","Total","TOTAL","Monthly","Burkina Faso","Sep-2013",459.104,
"Western Australia","Total","TOTAL","Monthly","Burkina Faso","Oct-2013",209.697,
"Western Australia","Total","TOTAL","Monthly","Burkina Faso","Nov-2013",211.884,
"Western Australia","Total","TOTAL","Monthly","Burkina Faso","Dec-2013",407.738,
"Western Australia","Total","TOTAL","Monthly","Burkina Faso","Jan-2014",156.658,
