State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Total","Total","TOTAL","Monthly","Bangladesh","Apr-2013",80846.914,
"Total","Total","TOTAL","Monthly","Bangladesh","May-2013",68150.492,
"Total","Total","TOTAL","Monthly","Bangladesh","Jun-2013",92441.215,
"Total","Total","TOTAL","Monthly","Bangladesh","Jul-2013",63086.342,
"Total","Total","TOTAL","Monthly","Bangladesh","Aug-2013",40056.796,
"Total","Total","TOTAL","Monthly","Bangladesh","Sep-2013",33203.468,
"Total","Total","TOTAL","Monthly","Bangladesh","Oct-2013",25756.724,
"Total","Total","TOTAL","Monthly","Bangladesh","Nov-2013",20283.171,
"Total","Total","TOTAL","Monthly","Bangladesh","Dec-2013",50372.172,
"Total","Total","TOTAL","Monthly","Bangladesh","Jan-2014",40675.264,
"Total","Total","TOTAL","Monthly","Bangladesh","Feb-2014",32674.699,
"Total","Total","TOTAL","Monthly","Bangladesh","Mar-2014",22111.013,
"Total","Total","TOTAL","Monthly","Bangladesh","Apr-2014",39112.568,
"Total","Total","TOTAL","Monthly","Bangladesh","May-2014",40019.038,
"Total","Total","TOTAL","Monthly","Burundi","Jul-2012",121.106,
"Total","Total","TOTAL","Monthly","Burundi","Dec-2012",59.693,
"Total","Total","TOTAL","Monthly","Burundi","Aug-2013",7.864,
"Total","Total","TOTAL","Monthly","Burundi","Oct-2013",57.034,
"Total","Total","TOTAL","Monthly","Burundi","Feb-2014",1440.309,
"Total","Total","TOTAL","Monthly","Burundi","Mar-2014",670.217,
"Total","Total","TOTAL","Monthly","Burundi","May-2014",3.285,
"Total","Total","TOTAL","Monthly","Canada","Jun-2012",135612.611,
"Total","Total","TOTAL","Monthly","Canada","Jul-2012",96845.844,
"Total","Total","TOTAL","Monthly","Canada","Aug-2012",162139.003,
"Total","Total","TOTAL","Monthly","Canada","Sep-2012",170096.597,
"Total","Total","TOTAL","Monthly","Canada","Oct-2012",134627.09,
"Total","Total","TOTAL","Monthly","Canada","Nov-2012",142410.634,
"Total","Total","TOTAL","Monthly","Canada","Dec-2012",149327.77,
"Total","Total","TOTAL","Monthly","Canada","Jan-2013",118328.095,
"Total","Total","TOTAL","Monthly","Canada","Feb-2013",149264.343,
"Total","Total","TOTAL","Monthly","Canada","Mar-2013",116008.562,
"Total","Total","TOTAL","Monthly","Canada","Apr-2013",104902.104,
"Total","Total","TOTAL","Monthly","Canada","May-2013",129456.924,
"Total","Total","TOTAL","Monthly","Canada","Jun-2013",99030.103,
"Total","Total","TOTAL","Monthly","Canada","Jul-2013",135139.573,
"Total","Total","TOTAL","Monthly","Canada","Aug-2013",86855.374,
"Total","Total","TOTAL","Monthly","Canada","Sep-2013",134375.1,
"Total","Total","TOTAL","Monthly","Canada","Oct-2013",106593.398,
"Total","Total","TOTAL","Monthly","Canada","Nov-2013",83321.557,
"Total","Total","TOTAL","Monthly","Canada","Dec-2013",113954.135,
"Total","Total","TOTAL","Monthly","Canada","Jan-2014",46720.891,
"Total","Total","TOTAL","Monthly","Canada","Feb-2014",118019.449,
"Total","Total","TOTAL","Monthly","Canada","Mar-2014",109391.623,
"Total","Total","TOTAL","Monthly","Canada","Apr-2014",87354.449,
"Total","Total","TOTAL","Monthly","Canada","May-2014",81086.171,
"Total","Total","TOTAL","Monthly","Chile","Jun-2012",37325.32,
"Total","Total","TOTAL","Monthly","Chile","Jul-2012",39292.795,
"Total","Total","TOTAL","Monthly","Chile","Aug-2012",27754.279,
"Total","Total","TOTAL","Monthly","Chile","Sep-2012",28133.226,
"Total","Total","TOTAL","Monthly","Chile","Oct-2012",35519.554,
"Total","Total","TOTAL","Monthly","Chile","Nov-2012",46435.742,
"Total","Total","TOTAL","Monthly","Chile","Dec-2012",31965.429,
"Total","Total","TOTAL","Monthly","Chile","Jan-2013",18088.432,
"Total","Total","TOTAL","Monthly","Chile","Feb-2013",27820.053,
"Total","Total","TOTAL","Monthly","Chile","Mar-2013",19313.131,
"Total","Total","TOTAL","Monthly","Chile","Apr-2013",27865.415,
"Total","Total","TOTAL","Monthly","Chile","May-2013",23114.434,
"Total","Total","TOTAL","Monthly","Chile","Jun-2013",26082.322,
"Total","Total","TOTAL","Monthly","Chile","Jul-2013",99618.243,
"Total","Total","TOTAL","Monthly","Chile","Aug-2013",23982.015,
"Total","Total","TOTAL","Monthly","Chile","Sep-2013",28532.471,
"Total","Total","TOTAL","Monthly","Chile","Oct-2013",22539.855,
"Total","Total","TOTAL","Monthly","Chile","Nov-2013",19682.578,
"Total","Total","TOTAL","Monthly","Chile","Dec-2013",21347.528,
"Total","Total","TOTAL","Monthly","Chile","Jan-2014",19096.216,
"Total","Total","TOTAL","Monthly","Chile","Feb-2014",22801.032,
"Total","Total","TOTAL","Monthly","Chile","Mar-2014",42532.468,
"Total","Total","TOTAL","Monthly","Chile","Apr-2014",11768.869,
"Total","Total","TOTAL","Monthly","Chile","May-2014",11394.384,
"Total","Total","TOTAL","Monthly","Cook Islands","Jun-2012",545.865,
"Total","Total","TOTAL","Monthly","Cook Islands","Jul-2012",788.462,
"Total","Total","TOTAL","Monthly","Cook Islands","Aug-2012",724.672,
"Total","Total","TOTAL","Monthly","Cook Islands","Sep-2012",522.709,
"Total","Total","TOTAL","Monthly","Cook Islands","Oct-2012",422.98,
"Total","Total","TOTAL","Monthly","Cook Islands","Nov-2012",645.656,
"Total","Total","TOTAL","Monthly","Cook Islands","Dec-2012",179.983,
"Total","Total","TOTAL","Monthly","Cook Islands","Jan-2013",521.29,
"Total","Total","TOTAL","Monthly","Cook Islands","Feb-2013",497.729,
"Total","Total","TOTAL","Monthly","Cook Islands","Mar-2013",484.72,
"Total","Total","TOTAL","Monthly","Cook Islands","Apr-2013",418.578,
"Total","Total","TOTAL","Monthly","Cook Islands","May-2013",679.885,
"Total","Total","TOTAL","Monthly","Cook Islands","Jun-2013",556.374,
"Total","Total","TOTAL","Monthly","Cook Islands","Jul-2013",655.738,
"Total","Total","TOTAL","Monthly","Cook Islands","Aug-2013",490.16,
"Total","Total","TOTAL","Monthly","Cook Islands","Sep-2013",405.575,
"Total","Total","TOTAL","Monthly","Cook Islands","Oct-2013",788.719,
"Total","Total","TOTAL","Monthly","Cook Islands","Nov-2013",479.152,
"Total","Total","TOTAL","Monthly","Cook Islands","Dec-2013",474.885,
"Total","Total","TOTAL","Monthly","Cook Islands","Jan-2014",74.446,
"Total","Total","TOTAL","Monthly","Cook Islands","Feb-2014",503.847,
"Total","Total","TOTAL","Monthly","Cook Islands","Mar-2014",486.193,
"Total","Total","TOTAL","Monthly","Cook Islands","Apr-2014",275.807,
"Total","Total","TOTAL","Monthly","Cook Islands","May-2014",811.594,
"Total","Total","TOTAL","Monthly","Fiji","Jun-2012",19135.63,
"Total","Total","TOTAL","Monthly","Fiji","Jul-2012",29827.527,
"Total","Total","TOTAL","Monthly","Fiji","Aug-2012",27021.909,
"Total","Total","TOTAL","Monthly","Fiji","Sep-2012",28683.462,
"Total","Total","TOTAL","Monthly","Fiji","Oct-2012",29121.949,
"Total","Total","TOTAL","Monthly","Fiji","Nov-2012",26209.538,
"Total","Total","TOTAL","Monthly","Fiji","Dec-2012",23183.243,
"Total","Total","TOTAL","Monthly","Fiji","Jan-2013",25208.465,
"Total","Total","TOTAL","Monthly","Fiji","Feb-2013",17138.756,
"Total","Total","TOTAL","Monthly","Fiji","Mar-2013",25986.078,
"Total","Total","TOTAL","Monthly","Fiji","Apr-2013",19417.493,
"Total","Total","TOTAL","Monthly","Fiji","May-2013",26905.258,
"Total","Total","TOTAL","Monthly","Fiji","Jun-2013",25970.097,
"Total","Total","TOTAL","Monthly","Fiji","Jul-2013",18847.912,
"Total","Total","TOTAL","Monthly","Fiji","Aug-2013",32158.519,
"Total","Total","TOTAL","Monthly","Fiji","Sep-2013",22319.984,
"Total","Total","TOTAL","Monthly","Fiji","Oct-2013",30739.357,
"Total","Total","TOTAL","Monthly","Fiji","Nov-2013",29116.474,
"Total","Total","TOTAL","Monthly","Fiji","Dec-2013",29329.986,
"Total","Total","TOTAL","Monthly","Fiji","Jan-2014",14542.381,
"Total","Total","TOTAL","Monthly","Fiji","Feb-2014",29061.213,
"Total","Total","TOTAL","Monthly","Fiji","Mar-2014",19184.465,
"Total","Total","TOTAL","Monthly","Fiji","Apr-2014",21735.785,
"Total","Total","TOTAL","Monthly","Fiji","May-2014",31486.925,
"Total","Total","TOTAL","Monthly","Gambia","Jun-2012",2.279,
"Total","Total","TOTAL","Monthly","Gambia","Oct-2012",68.105,
"Total","Total","TOTAL","Monthly","Gambia","Nov-2012",23.906,
"Total","Total","TOTAL","Monthly","Gambia","Feb-2013",17.522,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Jun-2012",1931.437,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Jul-2012",1465.524,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Aug-2012",914.927,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Sep-2012",709.443,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Oct-2012",1010.851,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Nov-2012",937.322,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Dec-2012",1725.161,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Jan-2013",1882.273,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Feb-2013",1685.073,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Mar-2013",2564.374,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Apr-2013",1360.583,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","May-2013",4755.427,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Jun-2013",3025.581,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Jul-2013",3039.078,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Aug-2013",2056.47,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Sep-2013",827.76,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Oct-2013",1051.861,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Nov-2013",679.949,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Dec-2013",754.074,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Jan-2014",102.883,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Feb-2014",801.904,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Mar-2014",340.433,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","Apr-2014",701.338,
"Total","Total","TOTAL","Monthly","Cote d'Ivoire","May-2014",906.386,
"Total","Total","TOTAL","Monthly","Jordan","Jun-2012",15318.797,
"Total","Total","TOTAL","Monthly","Jordan","Jul-2012",14180.067,
"Total","Total","TOTAL","Monthly","Jordan","Aug-2012",9872.842,
"Total","Total","TOTAL","Monthly","Jordan","Sep-2012",13421.072,
"Total","Total","TOTAL","Monthly","Jordan","Oct-2012",18911.754,
"Total","Total","TOTAL","Monthly","Jordan","Nov-2012",14231.968,
"Total","Total","TOTAL","Monthly","Jordan","Dec-2012",9351.648,
"Total","Total","TOTAL","Monthly","Jordan","Jan-2013",27456.325,
"Total","Total","TOTAL","Monthly","Jordan","Feb-2013",9108.322,
"Total","Total","TOTAL","Monthly","Jordan","Mar-2013",21954.948,
"Total","Total","TOTAL","Monthly","Jordan","Apr-2013",10921.786,
"Total","Total","TOTAL","Monthly","Jordan","May-2013",22519.615,
"Total","Total","TOTAL","Monthly","Jordan","Jun-2013",10721.973,
"Total","Total","TOTAL","Monthly","Jordan","Jul-2013",13580.057,
"Total","Total","TOTAL","Monthly","Jordan","Aug-2013",16046.017,
"Total","Total","TOTAL","Monthly","Jordan","Sep-2013",21874.573,
"Total","Total","TOTAL","Monthly","Jordan","Oct-2013",20567.983,
"Total","Total","TOTAL","Monthly","Jordan","Nov-2013",15699.458,
"Total","Total","TOTAL","Monthly","Jordan","Dec-2013",9555.674,
"Total","Total","TOTAL","Monthly","Jordan","Jan-2014",15155.975,
"Total","Total","TOTAL","Monthly","Jordan","Feb-2014",18006.814,
"Total","Total","TOTAL","Monthly","Jordan","Mar-2014",15161.833,
"Total","Total","TOTAL","Monthly","Jordan","Apr-2014",15033.595,
"Total","Total","TOTAL","Monthly","Jordan","May-2014",20638.591,
"Total","Total","TOTAL","Monthly","Kenya","Jun-2012",511.692,
"Total","Total","TOTAL","Monthly","Kenya","Jul-2012",7462.991,
"Total","Total","TOTAL","Monthly","Kenya","Aug-2012",2838.427,
"Total","Total","TOTAL","Monthly","Kenya","Sep-2012",8593.234,
"Total","Total","TOTAL","Monthly","Kenya","Oct-2012",4223.616,
"Total","Total","TOTAL","Monthly","Kenya","Nov-2012",4743.113,
"Total","Total","TOTAL","Monthly","Kenya","Dec-2012",4574.52,
"Total","Total","TOTAL","Monthly","Kenya","Jan-2013",19517.845,
"Total","Total","TOTAL","Monthly","Kenya","Feb-2013",17069.469,
"Total","Total","TOTAL","Monthly","Kenya","Mar-2013",13601.224,
"Total","Total","TOTAL","Monthly","Kenya","Apr-2013",17000.184,
"Total","Total","TOTAL","Monthly","Kenya","May-2013",11336.355,
"Total","Total","TOTAL","Monthly","Kenya","Jun-2013",2898.635,
"Total","Total","TOTAL","Monthly","Kenya","Jul-2013",3182.632,
"Total","Total","TOTAL","Monthly","Kenya","Aug-2013",2493.683,
"Total","Total","TOTAL","Monthly","Kenya","Sep-2013",1436.913,
"Total","Total","TOTAL","Monthly","Kenya","Oct-2013",1279.852,
"Total","Total","TOTAL","Monthly","Kenya","Nov-2013",2966.537,
"Total","Total","TOTAL","Monthly","Kenya","Dec-2013",1910.188,
"Total","Total","TOTAL","Monthly","Kenya","Jan-2014",1907.418,
"Total","Total","TOTAL","Monthly","Kenya","Feb-2014",4807.925,
"Total","Total","TOTAL","Monthly","Kenya","Mar-2014",34753.039,
"Total","Total","TOTAL","Monthly","Kenya","Apr-2014",10661.481,
"Total","Total","TOTAL","Monthly","Kenya","May-2014",13691.419,
"Total","Total","TOTAL","Monthly","Luxembourg","Jun-2012",168.475,
"Total","Total","TOTAL","Monthly","Luxembourg","Jul-2012",93.061,
"Total","Total","TOTAL","Monthly","Luxembourg","Aug-2012",213.572,
"Total","Total","TOTAL","Monthly","Luxembourg","Sep-2012",118.093,
"Total","Total","TOTAL","Monthly","Luxembourg","Oct-2012",30.143,
"Total","Total","TOTAL","Monthly","Luxembourg","Nov-2012",15.193,
"Total","Total","TOTAL","Monthly","Luxembourg","Dec-2012",99.59,
"Total","Total","TOTAL","Monthly","Luxembourg","Jan-2013",383.67,
"Total","Total","TOTAL","Monthly","Luxembourg","Feb-2013",125.981,
"Total","Total","TOTAL","Monthly","Luxembourg","Mar-2013",250.18,
"Total","Total","TOTAL","Monthly","Luxembourg","Apr-2013",210.072,
"Total","Total","TOTAL","Monthly","Luxembourg","May-2013",121.745,
"Total","Total","TOTAL","Monthly","Luxembourg","Jun-2013",55.769,
"Total","Total","TOTAL","Monthly","Luxembourg","Jul-2013",235.573,
"Total","Total","TOTAL","Monthly","Luxembourg","Aug-2013",145.639,
"Total","Total","TOTAL","Monthly","Luxembourg","Sep-2013",60.987,
"Total","Total","TOTAL","Monthly","Luxembourg","Oct-2013",24.991,
"Total","Total","TOTAL","Monthly","Luxembourg","Nov-2013",819.498,
"Total","Total","TOTAL","Monthly","Luxembourg","Dec-2013",43.549,
"Total","Total","TOTAL","Monthly","Luxembourg","Jan-2014",16.341,
"Total","Total","TOTAL","Monthly","Luxembourg","Feb-2014",64.794,
"Total","Total","TOTAL","Monthly","Luxembourg","Mar-2014",68.648,
"Total","Total","TOTAL","Monthly","Luxembourg","Apr-2014",125.663,
"Total","Total","TOTAL","Monthly","Luxembourg","May-2014",114.693,
"Total","Total","TOTAL","Monthly","Moldova","Jun-2012",30.194,
"Total","Total","TOTAL","Monthly","Moldova","Dec-2012",77.904,
"Total","Total","TOTAL","Monthly","Moldova","Apr-2013",52.033,
"Total","Total","TOTAL","Monthly","Moldova","Jun-2013",77.44,
"Total","Total","TOTAL","Monthly","Moldova","Jul-2013",505.657,
"Total","Total","TOTAL","Monthly","Moldova","Aug-2013",474.167,
"Total","Total","TOTAL","Monthly","Moldova","Sep-2013",573.543,
"Total","Total","TOTAL","Monthly","Moldova","Oct-2013",154.756,
"Total","Total","TOTAL","Monthly","Moldova","Jan-2014",29.487,
"Total","Total","TOTAL","Monthly","Moldova","Feb-2014",47.912,
"Total","Total","TOTAL","Monthly","Moldova","Apr-2014",147.14,
"Total","Total","TOTAL","Monthly","Moldova","May-2014",55.242,
"Total","Total","TOTAL","Monthly","Malaysia","Jun-2012",422948.108,
"Total","Total","TOTAL","Monthly","Malaysia","Jul-2012",531983.059,
"Total","Total","TOTAL","Monthly","Malaysia","Aug-2012",411949.778,
"Total","Total","TOTAL","Monthly","Malaysia","Sep-2012",419181.744,
"Total","Total","TOTAL","Monthly","Malaysia","Oct-2012",316434.658,
"Total","Total","TOTAL","Monthly","Malaysia","Nov-2012",313108.139,
"Total","Total","TOTAL","Monthly","Malaysia","Dec-2012",481493.653,
"Total","Total","TOTAL","Monthly","Malaysia","Jan-2013",322066.408,
"Total","Total","TOTAL","Monthly","Malaysia","Feb-2013",479459.528,
"Total","Total","TOTAL","Monthly","Malaysia","Mar-2013",479369.403,
"Total","Total","TOTAL","Monthly","Malaysia","Apr-2013",485438.06,
"Total","Total","TOTAL","Monthly","Malaysia","May-2013",465719.185,
"Total","Total","TOTAL","Monthly","Malaysia","Jun-2013",503508.155,
"Total","Total","TOTAL","Monthly","Malaysia","Jul-2013",379745.738,
"Total","Total","TOTAL","Monthly","Malaysia","Aug-2013",424903.97,
"Total","Total","TOTAL","Monthly","Malaysia","Sep-2013",364110.74,
"Total","Total","TOTAL","Monthly","Malaysia","Oct-2013",553458.165,
"Total","Total","TOTAL","Monthly","Malaysia","Nov-2013",338017.756,
"Total","Total","TOTAL","Monthly","Malaysia","Dec-2013",428851.465,
"Total","Total","TOTAL","Monthly","Malaysia","Jan-2014",484089.49,
"Total","Total","TOTAL","Monthly","Malaysia","Feb-2014",538486.545,
"Total","Total","TOTAL","Monthly","Malaysia","Mar-2014",530061.148,
"Total","Total","TOTAL","Monthly","Malaysia","Apr-2014",368803.516,
"Total","Total","TOTAL","Monthly","Malaysia","May-2014",447334.745,
"Total","Total","TOTAL","Monthly","Maldives","Jun-2012",1515.896,
"Total","Total","TOTAL","Monthly","Maldives","Jul-2012",1777.084,
"Total","Total","TOTAL","Monthly","Maldives","Aug-2012",1908.039,
"Total","Total","TOTAL","Monthly","Maldives","Sep-2012",1804.881,
"Total","Total","TOTAL","Monthly","Maldives","Oct-2012",2393.987,
"Total","Total","TOTAL","Monthly","Maldives","Nov-2012",2461.569,
"Total","Total","TOTAL","Monthly","Maldives","Dec-2012",2748.753,
"Total","Total","TOTAL","Monthly","Maldives","Jan-2013",1836.998,
"Total","Total","TOTAL","Monthly","Maldives","Feb-2013",2125.234,
"Total","Total","TOTAL","Monthly","Maldives","Mar-2013",2508.414,
"Total","Total","TOTAL","Monthly","Maldives","Apr-2013",2327.734,
"Total","Total","TOTAL","Monthly","Maldives","May-2013",2518.113,
"Total","Total","TOTAL","Monthly","Maldives","Jun-2013",2278.975,
"Total","Total","TOTAL","Monthly","Maldives","Jul-2013",2063.244,
"Total","Total","TOTAL","Monthly","Maldives","Aug-2013",2249.444,
"Total","Total","TOTAL","Monthly","Maldives","Sep-2013",2283.41,
"Total","Total","TOTAL","Monthly","Maldives","Oct-2013",2140.287,
"Total","Total","TOTAL","Monthly","Maldives","Nov-2013",3136.731,
"Total","Total","TOTAL","Monthly","Maldives","Dec-2013",3812.153,
"Total","Total","TOTAL","Monthly","Maldives","Jan-2014",2389.511,
"Total","Total","TOTAL","Monthly","Maldives","Feb-2014",2706.69,
"Total","Total","TOTAL","Monthly","Maldives","Mar-2014",3410.21,
"Total","Total","TOTAL","Monthly","Maldives","Apr-2014",2947.507,
"Total","Total","TOTAL","Monthly","Maldives","May-2014",2882.644,
"Total","Total","TOTAL","Monthly","Mongolia","Jun-2012",3782.384,
"Total","Total","TOTAL","Monthly","Mongolia","Jul-2012",4594.665,
"Total","Total","TOTAL","Monthly","Mongolia","Aug-2012",1472.076,
"Total","Total","TOTAL","Monthly","Mongolia","Sep-2012",3271.394,
"Total","Total","TOTAL","Monthly","Mongolia","Oct-2012",1257.537,
"Total","Total","TOTAL","Monthly","Mongolia","Nov-2012",2037.199,
"Total","Total","TOTAL","Monthly","Mongolia","Dec-2012",1801.234,
"Total","Total","TOTAL","Monthly","Mongolia","Jan-2013",426.815,
"Total","Total","TOTAL","Monthly","Mongolia","Feb-2013",3061.479,
"Total","Total","TOTAL","Monthly","Mongolia","Mar-2013",2642.237,
"Total","Total","TOTAL","Monthly","Mongolia","Apr-2013",4177.892,
"Total","Total","TOTAL","Monthly","Mongolia","May-2013",3474.185,
"Total","Total","TOTAL","Monthly","Mongolia","Jun-2013",1512.958,
"Total","Total","TOTAL","Monthly","Mongolia","Jul-2013",2029.81,
"Total","Total","TOTAL","Monthly","Mongolia","Aug-2013",2470.752,
"Total","Total","TOTAL","Monthly","Mongolia","Sep-2013",1007.643,
"Total","Total","TOTAL","Monthly","Mongolia","Oct-2013",1007.737,
"Total","Total","TOTAL","Monthly","Mongolia","Nov-2013",1244.567,
"Total","Total","TOTAL","Monthly","Mongolia","Dec-2013",907.016,
"Total","Total","TOTAL","Monthly","Mongolia","Jan-2014",942.132,
"Total","Total","TOTAL","Monthly","Mongolia","Feb-2014",585.783,
"Total","Total","TOTAL","Monthly","Mongolia","Mar-2014",1084.326,
"Total","Total","TOTAL","Monthly","Mongolia","Apr-2014",884.952,
"Total","Total","TOTAL","Monthly","Mongolia","May-2014",1228.787,
"Total","Total","TOTAL","Monthly","Mozambique","Jun-2012",27901.913,
"Total","Total","TOTAL","Monthly","Mozambique","Jul-2012",32404.169,
"Total","Total","TOTAL","Monthly","Mozambique","Aug-2012",12696.12,
"Total","Total","TOTAL","Monthly","Mozambique","Sep-2012",25648.095,
"Total","Total","TOTAL","Monthly","Mozambique","Oct-2012",41083.708,
"Total","Total","TOTAL","Monthly","Mozambique","Nov-2012",30709.006,
"Total","Total","TOTAL","Monthly","Mozambique","Dec-2012",13393.432,
"Total","Total","TOTAL","Monthly","Mozambique","Jan-2013",34136.824,
"Total","Total","TOTAL","Monthly","Mozambique","Feb-2013",42156.924,
"Total","Total","TOTAL","Monthly","Mozambique","Mar-2013",34783.159,
"Total","Total","TOTAL","Monthly","Mozambique","Apr-2013",41643.14,
"Total","Total","TOTAL","Monthly","Mozambique","May-2013",47025.378,
"Total","Total","TOTAL","Monthly","Mozambique","Jun-2013",35399.692,
"Total","Total","TOTAL","Monthly","Mozambique","Jul-2013",41677.876,
"Total","Total","TOTAL","Monthly","Mozambique","Aug-2013",15958.523,
"Total","Total","TOTAL","Monthly","Mozambique","Sep-2013",32197.164,
"Total","Total","TOTAL","Monthly","Mozambique","Oct-2013",30253.547,
"Total","Total","TOTAL","Monthly","Mozambique","Nov-2013",30599.232,
"Total","Total","TOTAL","Monthly","Mozambique","Dec-2013",34110.699,
"Total","Total","TOTAL","Monthly","Mozambique","Jan-2014",20384.605,
"Total","Total","TOTAL","Monthly","Mozambique","Feb-2014",52818.252,
"Total","Total","TOTAL","Monthly","Mozambique","Mar-2014",38835.588,
"Total","Total","TOTAL","Monthly","Mozambique","Apr-2014",16171.359,
"Total","Total","TOTAL","Monthly","Mozambique","May-2014",49164.843,
"Total","Total","TOTAL","Monthly","Namibia","Jun-2012",316.723,
"Total","Total","TOTAL","Monthly","Namibia","Jul-2012",1269.701,
"Total","Total","TOTAL","Monthly","Namibia","Aug-2012",259.411,
"Total","Total","TOTAL","Monthly","Namibia","Sep-2012",880.221,
"Total","Total","TOTAL","Monthly","Namibia","Oct-2012",1468.122,
"Total","Total","TOTAL","Monthly","Namibia","Nov-2012",635.655,
"Total","Total","TOTAL","Monthly","Namibia","Dec-2012",5038.408,
"Total","Total","TOTAL","Monthly","Namibia","Jan-2013",189.746,
"Total","Total","TOTAL","Monthly","Namibia","Feb-2013",3056.563,
"Total","Total","TOTAL","Monthly","Namibia","Mar-2013",415.36,
"Total","Total","TOTAL","Monthly","Namibia","Apr-2013",491.513,
"Total","Total","TOTAL","Monthly","Namibia","May-2013",519.709,
"Total","Total","TOTAL","Monthly","Namibia","Jun-2013",3348.874,
"Total","Total","TOTAL","Monthly","Namibia","Jul-2013",568.123,
"Total","Total","TOTAL","Monthly","Namibia","Aug-2013",636.454,
"Total","Total","TOTAL","Monthly","Namibia","Sep-2013",811.861,
"Total","Total","TOTAL","Monthly","Namibia","Oct-2013",1205.897,
"Total","Total","TOTAL","Monthly","Namibia","Nov-2013",1518.977,
"Total","Total","TOTAL","Monthly","Namibia","Dec-2013",1444.486,
"Total","Total","TOTAL","Monthly","Namibia","Jan-2014",1186.638,
"Total","Total","TOTAL","Monthly","Namibia","Feb-2014",3487.564,
"Total","Total","TOTAL","Monthly","Namibia","Mar-2014",796.871,
"Total","Total","TOTAL","Monthly","Namibia","Apr-2014",1559.791,
"Total","Total","TOTAL","Monthly","Namibia","May-2014",1125.884,
"Total","Total","TOTAL","Monthly","Nauru","Jun-2012",1820.813,
"Total","Total","TOTAL","Monthly","Nauru","Jul-2012",1364.649,
"Total","Total","TOTAL","Monthly","Nauru","Aug-2012",1686.304,
"Total","Total","TOTAL","Monthly","Nauru","Sep-2012",1769.808,
"Total","Total","TOTAL","Monthly","Nauru","Oct-2012",3391.481,
"Total","Total","TOTAL","Monthly","Nauru","Nov-2012",3539.199,
"Total","Total","TOTAL","Monthly","Nauru","Dec-2012",4145.985,
"Total","Total","TOTAL","Monthly","Nauru","Jan-2013",1131.744,
"Total","Total","TOTAL","Monthly","Nauru","Feb-2013",8803.566,
"Total","Total","TOTAL","Monthly","Nauru","Mar-2013",11176.483,
"Total","Total","TOTAL","Monthly","Nauru","Apr-2013",4535.616,
"Total","Total","TOTAL","Monthly","Nauru","May-2013",16034.496,
"Total","Total","TOTAL","Monthly","Nauru","Jun-2013",2964.293,
"Total","Total","TOTAL","Monthly","Nauru","Jul-2013",15045.354,
"Total","Total","TOTAL","Monthly","Nauru","Aug-2013",17141.285,
"Total","Total","TOTAL","Monthly","Nauru","Sep-2013",9415.57,
"Total","Total","TOTAL","Monthly","Nauru","Oct-2013",14014.803,
"Total","Total","TOTAL","Monthly","Nauru","Nov-2013",20921.17,
"Total","Total","TOTAL","Monthly","Nauru","Dec-2013",17100.188,
"Total","Total","TOTAL","Monthly","Nauru","Jan-2014",9235.821,
"Total","Total","TOTAL","Monthly","Nauru","Feb-2014",10942.948,
"Total","Total","TOTAL","Monthly","Nauru","Mar-2014",6416.872,
"Total","Total","TOTAL","Monthly","Nauru","Apr-2014",6972.347,
"Total","Total","TOTAL","Monthly","Nauru","May-2014",11651.993,
"Total","Total","TOTAL","Monthly","No Country Details","Jun-2012",0,
"Total","Total","TOTAL","Monthly","No Country Details","Jul-2012",0,
"Total","Total","TOTAL","Monthly","No Country Details","Aug-2012",0,
"Total","Total","TOTAL","Monthly","No Country Details","Sep-2012",0,
"Total","Total","TOTAL","Monthly","No Country Details","Oct-2012",0,
"Total","Total","TOTAL","Monthly","No Country Details","Nov-2012",0,
"Total","Total","TOTAL","Monthly","No Country Details","Dec-2012",0,
"Total","Total","TOTAL","Monthly","No Country Details","Jan-2013",0,
"Total","Total","TOTAL","Monthly","No Country Details","Feb-2013",0,
"Total","Total","TOTAL","Monthly","No Country Details","Mar-2013",0,
"Total","Total","TOTAL","Monthly","No Country Details","Apr-2013",0,
