State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Total","Total","Food and live animals","Monthly","Tonga","Aug-2013",63.684,
"Total","Total","Food and live animals","Monthly","Tonga","Sep-2013",89.449,
"Total","Total","Food and live animals","Monthly","Tonga","Oct-2013",80.244,
"Total","Total","Food and live animals","Monthly","Tonga","Nov-2013",127.107,
"Total","Total","Food and live animals","Monthly","Tonga","Dec-2013",139.66,
"Total","Total","Food and live animals","Monthly","Tonga","Jan-2014",126.006,
"Total","Total","Food and live animals","Monthly","Tonga","Feb-2014",134.775,
"Total","Total","Food and live animals","Monthly","Tonga","Mar-2014",183.038,
"Total","Total","Food and live animals","Monthly","Tonga","Apr-2014",233.333,
"Total","Total","Food and live animals","Monthly","Tonga","May-2014",119.255,
"Total","Total","Food and live animals","Monthly","Tunisia","Sep-2013",914.042,
"Total","Total","Food and live animals","Monthly","Tunisia","Oct-2013",328.817,
"Total","Total","Food and live animals","Monthly","Tunisia","Nov-2013",18.682,
"Total","Total","Food and live animals","Monthly","Tunisia","Dec-2013",325.088,
"Total","Total","Food and live animals","Monthly","Tunisia","Jan-2014",563.725,
"Total","Total","Food and live animals","Monthly","Tunisia","Feb-2014",496.921,
"Total","Total","Food and live animals","Monthly","Tunisia","Mar-2014",316.225,
"Total","Total","Food and live animals","Monthly","Tunisia","Apr-2014",37.499,
"Total","Total","Food and live animals","Monthly","Tunisia","May-2014",308.299,
"Total","Total","Food and live animals","Monthly","Yemen","Aug-2013",83748.628,
"Total","Total","Food and live animals","Monthly","Yemen","Sep-2013",14367.962,
"Total","Total","Food and live animals","Monthly","Yemen","Oct-2013",2755.886,
"Total","Total","Food and live animals","Monthly","Yemen","Nov-2013",7598.15,
"Total","Total","Food and live animals","Monthly","Yemen","Dec-2013",55643.615,
"Total","Total","Food and live animals","Monthly","Yemen","Jan-2014",40389.886,
"Total","Total","Food and live animals","Monthly","Yemen","Feb-2014",38177.317,
"Total","Total","Food and live animals","Monthly","Yemen","Mar-2014",51463.499,
"Total","Total","Food and live animals","Monthly","Yemen","Apr-2014",5898.987,
"Total","Total","Food and live animals","Monthly","Yemen","May-2014",49059.15,
"Total","Total","Food and live animals","Monthly","Afghanistan","Aug-2013",130.038,
"Total","Total","Food and live animals","Monthly","Afghanistan","Oct-2013",241.57,
"Total","Total","Food and live animals","Monthly","Afghanistan","Dec-2013",329.842,
"Total","Total","Food and live animals","Monthly","Afghanistan","Jan-2014",137.369,
"Total","Total","Food and live animals","Monthly","Afghanistan","Feb-2014",133.117,
"Total","Total","Food and live animals","Monthly","Afghanistan","Mar-2014",257.576,
"Total","Total","Food and live animals","Monthly","Armenia","Aug-2013",40.493,
"Total","Total","Food and live animals","Monthly","Bangladesh","Aug-2013",5816.711,
"Total","Total","Food and live animals","Monthly","Bangladesh","Sep-2013",8742.109,
"Total","Total","Food and live animals","Monthly","Bangladesh","Oct-2013",8192.381,
"Total","Total","Food and live animals","Monthly","Bangladesh","Nov-2013",15018.516,
"Total","Total","Food and live animals","Monthly","Bangladesh","Dec-2013",41936.176,
"Total","Total","Food and live animals","Monthly","Bangladesh","Jan-2014",25323.866,
"Total","Total","Food and live animals","Monthly","Bangladesh","Feb-2014",27371.652,
"Total","Total","Food and live animals","Monthly","Bangladesh","Mar-2014",16234.126,
"Total","Total","Food and live animals","Monthly","Bangladesh","Apr-2014",26045.777,
"Total","Total","Food and live animals","Monthly","Bangladesh","May-2014",25365.112,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Sudan","Dec-2013",325.28,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Gabon","May-2014",0.44,
"Total","Total","Food and live animals","Monthly","Burundi","Feb-2014",1318.317,
"Total","Total","Food and live animals","Monthly","Burundi","Mar-2014",670.217,
"Total","Total","Food and live animals","Monthly","Canada","Aug-2013",19707.007,
"Total","Total","Food and live animals","Monthly","Canada","Sep-2013",17979.028,
"Total","Total","Food and live animals","Monthly","Canada","Oct-2013",20008.868,
"Total","Total","Food and live animals","Monthly","Canada","Nov-2013",14051.648,
"Total","Total","Food and live animals","Monthly","Canada","Dec-2013",19975.207,
"Total","Total","Food and live animals","Monthly","Canada","Jan-2014",14246.651,
"Total","Total","Food and live animals","Monthly","Canada","Feb-2014",22188.869,
"Total","Total","Food and live animals","Monthly","Canada","Mar-2014",22400.023,
"Total","Total","Food and live animals","Monthly","Canada","Apr-2014",16679.889,
"Total","Total","Food and live animals","Monthly","Canada","May-2014",24688.636,
"Total","Total","Food and live animals","Monthly","Chile","Aug-2013",3780.952,
"Total","Total","Food and live animals","Monthly","Chile","Sep-2013",4531.319,
"Total","Total","Food and live animals","Monthly","Chile","Oct-2013",5041.543,
"Total","Total","Food and live animals","Monthly","Chile","Nov-2013",2309.338,
"Total","Total","Food and live animals","Monthly","Chile","Dec-2013",1281.514,
"Total","Total","Food and live animals","Monthly","Chile","Jan-2014",883.581,
"Total","Total","Food and live animals","Monthly","Chile","Feb-2014",4242.516,
"Total","Total","Food and live animals","Monthly","Chile","Mar-2014",3604.153,
"Total","Total","Food and live animals","Monthly","Chile","Apr-2014",3563.102,
"Total","Total","Food and live animals","Monthly","Chile","May-2014",2336.119,
"Total","Total","Food and live animals","Monthly","Cook Islands","Aug-2013",18.731,
"Total","Total","Food and live animals","Monthly","Cook Islands","Sep-2013",62.988,
"Total","Total","Food and live animals","Monthly","Cook Islands","Oct-2013",164.669,
"Total","Total","Food and live animals","Monthly","Cook Islands","Dec-2013",22.128,
"Total","Total","Food and live animals","Monthly","Cook Islands","Jan-2014",9,
"Total","Total","Food and live animals","Monthly","Cook Islands","Feb-2014",10.77,
"Total","Total","Food and live animals","Monthly","Cook Islands","Mar-2014",157.435,
"Total","Total","Food and live animals","Monthly","Cook Islands","May-2014",140.851,
"Total","Total","Food and live animals","Monthly","Fiji","Aug-2013",11686.24,
"Total","Total","Food and live animals","Monthly","Fiji","Sep-2013",4917.15,
"Total","Total","Food and live animals","Monthly","Fiji","Oct-2013",12773.158,
"Total","Total","Food and live animals","Monthly","Fiji","Nov-2013",12355.135,
"Total","Total","Food and live animals","Monthly","Fiji","Dec-2013",4784.687,
"Total","Total","Food and live animals","Monthly","Fiji","Jan-2014",1947.368,
"Total","Total","Food and live animals","Monthly","Fiji","Feb-2014",10548.943,
"Total","Total","Food and live animals","Monthly","Fiji","Mar-2014",5193.257,
"Total","Total","Food and live animals","Monthly","Fiji","Apr-2014",3196.742,
"Total","Total","Food and live animals","Monthly","Fiji","May-2014",13769.925,
"Total","Total","Food and live animals","Monthly","Cote d'Ivoire","Aug-2013",40.85,
"Total","Total","Food and live animals","Monthly","Cote d'Ivoire","Oct-2013",204.844,
"Total","Total","Food and live animals","Monthly","Cote d'Ivoire","Dec-2013",206.549,
"Total","Total","Food and live animals","Monthly","Cote d'Ivoire","Jan-2014",27.035,
"Total","Total","Food and live animals","Monthly","Cote d'Ivoire","Feb-2014",155.367,
"Total","Total","Food and live animals","Monthly","Cote d'Ivoire","Mar-2014",67.974,
"Total","Total","Food and live animals","Monthly","Cote d'Ivoire","Apr-2014",183.451,
"Total","Total","Food and live animals","Monthly","Cote d'Ivoire","May-2014",106.171,
"Total","Total","Food and live animals","Monthly","Jordan","Aug-2013",13394.353,
"Total","Total","Food and live animals","Monthly","Jordan","Sep-2013",18033.491,
"Total","Total","Food and live animals","Monthly","Jordan","Oct-2013",14257.308,
"Total","Total","Food and live animals","Monthly","Jordan","Nov-2013",13266.639,
"Total","Total","Food and live animals","Monthly","Jordan","Dec-2013",7276.098,
"Total","Total","Food and live animals","Monthly","Jordan","Jan-2014",10514.336,
"Total","Total","Food and live animals","Monthly","Jordan","Feb-2014",14176.429,
"Total","Total","Food and live animals","Monthly","Jordan","Mar-2014",10338.108,
"Total","Total","Food and live animals","Monthly","Jordan","Apr-2014",12315.894,
"Total","Total","Food and live animals","Monthly","Jordan","May-2014",15300.703,
"Total","Total","Food and live animals","Monthly","Kenya","Aug-2013",45.51,
"Total","Total","Food and live animals","Monthly","Kenya","Sep-2013",23.453,
"Total","Total","Food and live animals","Monthly","Kenya","Nov-2013",9.836,
"Total","Total","Food and live animals","Monthly","Kenya","Dec-2013",41.901,
"Total","Total","Food and live animals","Monthly","Kenya","Feb-2014",1967.539,
"Total","Total","Food and live animals","Monthly","Kenya","Mar-2014",33405.388,
"Total","Total","Food and live animals","Monthly","Kenya","Apr-2014",8891.632,
"Total","Total","Food and live animals","Monthly","Kenya","May-2014",10938.3,
"Total","Total","Food and live animals","Monthly","Moldova","Aug-2013",474.167,
"Total","Total","Food and live animals","Monthly","Moldova","Sep-2013",561.391,
"Total","Total","Food and live animals","Monthly","Moldova","Oct-2013",154.756,
"Total","Total","Food and live animals","Monthly","Malaysia","Aug-2013",63228.818,
"Total","Total","Food and live animals","Monthly","Malaysia","Sep-2013",68694.396,
"Total","Total","Food and live animals","Monthly","Malaysia","Oct-2013",69207.3,
"Total","Total","Food and live animals","Monthly","Malaysia","Nov-2013",53680.28,
"Total","Total","Food and live animals","Monthly","Malaysia","Dec-2013",71704.205,
"Total","Total","Food and live animals","Monthly","Malaysia","Jan-2014",91173.833,
"Total","Total","Food and live animals","Monthly","Malaysia","Feb-2014",94322.529,
"Total","Total","Food and live animals","Monthly","Malaysia","Mar-2014",94044.222,
"Total","Total","Food and live animals","Monthly","Malaysia","Apr-2014",78754.854,
"Total","Total","Food and live animals","Monthly","Malaysia","May-2014",73520.85,
"Total","Total","Food and live animals","Monthly","Maldives","Aug-2013",920.349,
"Total","Total","Food and live animals","Monthly","Maldives","Sep-2013",760.455,
"Total","Total","Food and live animals","Monthly","Maldives","Oct-2013",450.873,
"Total","Total","Food and live animals","Monthly","Maldives","Nov-2013",997.314,
"Total","Total","Food and live animals","Monthly","Maldives","Dec-2013",962.918,
"Total","Total","Food and live animals","Monthly","Maldives","Jan-2014",524.327,
"Total","Total","Food and live animals","Monthly","Maldives","Feb-2014",715.45,
"Total","Total","Food and live animals","Monthly","Maldives","Mar-2014",880.978,
"Total","Total","Food and live animals","Monthly","Maldives","Apr-2014",588.732,
"Total","Total","Food and live animals","Monthly","Maldives","May-2014",870.865,
"Total","Total","Food and live animals","Monthly","Mongolia","Sep-2013",16.975,
"Total","Total","Food and live animals","Monthly","Mongolia","Nov-2013",29.936,
"Total","Total","Food and live animals","Monthly","Mongolia","Dec-2013",18.05,
"Total","Total","Food and live animals","Monthly","Mongolia","Jan-2014",38.889,
"Total","Total","Food and live animals","Monthly","Mongolia","May-2014",49.399,
"Total","Total","Food and live animals","Monthly","Mozambique","Dec-2013",563.828,
"Total","Total","Food and live animals","Monthly","Mozambique","Jan-2014",590.868,
"Total","Total","Food and live animals","Monthly","Mozambique","Feb-2014",2772.733,
"Total","Total","Food and live animals","Monthly","Mozambique","Mar-2014",8132.941,
"Total","Total","Food and live animals","Monthly","Mozambique","Apr-2014",38.612,
"Total","Total","Food and live animals","Monthly","Mozambique","May-2014",16371.688,
"Total","Total","Food and live animals","Monthly","Namibia","Aug-2013",126.309,
"Total","Total","Food and live animals","Monthly","Namibia","Sep-2013",56.443,
"Total","Total","Food and live animals","Monthly","Namibia","Jan-2014",76.239,
"Total","Total","Food and live animals","Monthly","Namibia","Feb-2014",2008.476,
"Total","Total","Food and live animals","Monthly","Namibia","Apr-2014",114.322,
"Total","Total","Food and live animals","Monthly","Namibia","May-2014",52.315,
"Total","Total","Food and live animals","Monthly","Nauru","Aug-2013",631.468,
"Total","Total","Food and live animals","Monthly","Nauru","Sep-2013",1846.88,
"Total","Total","Food and live animals","Monthly","Nauru","Oct-2013",2277.562,
"Total","Total","Food and live animals","Monthly","Nauru","Nov-2013",450.197,
"Total","Total","Food and live animals","Monthly","Nauru","Dec-2013",4960.802,
"Total","Total","Food and live animals","Monthly","Nauru","Jan-2014",5025.863,
"Total","Total","Food and live animals","Monthly","Nauru","Feb-2014",1952.359,
"Total","Total","Food and live animals","Monthly","Nauru","Mar-2014",2486.792,
"Total","Total","Food and live animals","Monthly","Nauru","Apr-2014",177.515,
"Total","Total","Food and live animals","Monthly","Nauru","May-2014",4018.214,
"Total","Total","Food and live animals","Monthly","No Country Details","Aug-2013",39135.708,
"Total","Total","Food and live animals","Monthly","No Country Details","Sep-2013",29649.166,
"Total","Total","Food and live animals","Monthly","No Country Details","Oct-2013",28517.507,
"Total","Total","Food and live animals","Monthly","No Country Details","Nov-2013",32803.988,
"Total","Total","Food and live animals","Monthly","No Country Details","Dec-2013",219781.649,
"Total","Total","Food and live animals","Monthly","No Country Details","Jan-2014",259360.214,
"Total","Total","Food and live animals","Monthly","No Country Details","Feb-2014",253316.573,
"Total","Total","Food and live animals","Monthly","No Country Details","Mar-2014",202318.44,
"Total","Total","Food and live animals","Monthly","No Country Details","Apr-2014",267896.207,
"Total","Total","Food and live animals","Monthly","No Country Details","May-2014",143368.043,
"Total","Total","Food and live animals","Monthly","Trinidad and Tobago","Aug-2013",2068.933,
"Total","Total","Food and live animals","Monthly","Trinidad and Tobago","Sep-2013",1642.606,
"Total","Total","Food and live animals","Monthly","Trinidad and Tobago","Oct-2013",1486.881,
"Total","Total","Food and live animals","Monthly","Trinidad and Tobago","Nov-2013",1690.817,
"Total","Total","Food and live animals","Monthly","Trinidad and Tobago","Dec-2013",2490.266,
"Total","Total","Food and live animals","Monthly","Trinidad and Tobago","Jan-2014",1051.359,
"Total","Total","Food and live animals","Monthly","Trinidad and Tobago","Feb-2014",611.303,
"Total","Total","Food and live animals","Monthly","Trinidad and Tobago","Mar-2014",815.19,
"Total","Total","Food and live animals","Monthly","Trinidad and Tobago","Apr-2014",1059.004,
"Total","Total","Food and live animals","Monthly","Trinidad and Tobago","May-2014",1611.214,
"Total","Total","Food and live animals","Monthly","Tuvalu","Aug-2013",4.75,
"Total","Total","Food and live animals","Monthly","Tuvalu","Sep-2013",19.361,
"Total","Total","Food and live animals","Monthly","Tuvalu","Oct-2013",23.255,
"Total","Total","Food and live animals","Monthly","Tuvalu","Nov-2013",59.436,
"Total","Total","Food and live animals","Monthly","Tuvalu","Dec-2013",4.35,
"Total","Total","Food and live animals","Monthly","Tuvalu","Jan-2014",17.5,
"Total","Total","Food and live animals","Monthly","Tuvalu","Feb-2014",16.164,
"Total","Total","Food and live animals","Monthly","Tuvalu","Apr-2014",21.81,
"Total","Total","Food and live animals","Monthly","Tuvalu","May-2014",17.314,
"Total","Total","Food and live animals","Monthly","United Kingdom","Aug-2013",24265.469,
"Total","Total","Food and live animals","Monthly","United Kingdom","Sep-2013",29717.343,
"Total","Total","Food and live animals","Monthly","United Kingdom","Oct-2013",25088.26,
"Total","Total","Food and live animals","Monthly","United Kingdom","Nov-2013",25204.29,
"Total","Total","Food and live animals","Monthly","United Kingdom","Dec-2013",25915.978,
"Total","Total","Food and live animals","Monthly","United Kingdom","Jan-2014",18259.422,
"Total","Total","Food and live animals","Monthly","United Kingdom","Feb-2014",28259.593,
"Total","Total","Food and live animals","Monthly","United Kingdom","Mar-2014",26817.854,
"Total","Total","Food and live animals","Monthly","United Kingdom","Apr-2014",23312.966,
"Total","Total","Food and live animals","Monthly","United Kingdom","May-2014",22178.177,
"Total","Total","Food and live animals","Monthly","Uruguay","Sep-2013",11.946,
"Total","Total","Food and live animals","Monthly","Uruguay","Dec-2013",12.989,
"Total","Total","Food and live animals","Monthly","Samoa","Aug-2013",433.554,
"Total","Total","Food and live animals","Monthly","Samoa","Sep-2013",502.411,
"Total","Total","Food and live animals","Monthly","Samoa","Oct-2013",304.057,
"Total","Total","Food and live animals","Monthly","Samoa","Nov-2013",318.952,
"Total","Total","Food and live animals","Monthly","Samoa","Dec-2013",339.194,
"Total","Total","Food and live animals","Monthly","Samoa","Jan-2014",319.143,
"Total","Total","Food and live animals","Monthly","Samoa","Feb-2014",221.46,
"Total","Total","Food and live animals","Monthly","Samoa","Mar-2014",323.957,
"Total","Total","Food and live animals","Monthly","Samoa","Apr-2014",324.299,
"Total","Total","Food and live animals","Monthly","Samoa","May-2014",325.511,
"Total","Total","Food and live animals","Monthly","Argentina","Aug-2013",37.254,
"Total","Total","Food and live animals","Monthly","Argentina","Oct-2013",72.751,
"Total","Total","Food and live animals","Monthly","Argentina","Nov-2013",250.19,
"Total","Total","Food and live animals","Monthly","Argentina","Dec-2013",231.413,
"Total","Total","Food and live animals","Monthly","Argentina","Jan-2014",371.892,
"Total","Total","Food and live animals","Monthly","Argentina","Feb-2014",129.086,
"Total","Total","Food and live animals","Monthly","Argentina","Mar-2014",79.707,
"Total","Total","Food and live animals","Monthly","Argentina","Apr-2014",14.187,
"Total","Total","Food and live animals","Monthly","Argentina","May-2014",501.964,
"Total","Total","Food and live animals","Monthly","Azerbaijan","Sep-2013",6.571,
"Total","Total","Food and live animals","Monthly","Azerbaijan","Oct-2013",18.102,
"Total","Total","Food and live animals","Monthly","Azerbaijan","Jan-2014",105.28,
"Total","Total","Food and live animals","Monthly","Azerbaijan","Feb-2014",226.065,
"Total","Total","Food and live animals","Monthly","Azerbaijan","Mar-2014",97.143,
"Total","Total","Food and live animals","Monthly","Benin","Aug-2013",88.845,
"Total","Total","Food and live animals","Monthly","Benin","Sep-2013",70.178,
"Total","Total","Food and live animals","Monthly","Benin","Oct-2013",24.562,
"Total","Total","Food and live animals","Monthly","Benin","Nov-2013",157.468,
"Total","Total","Food and live animals","Monthly","Benin","Dec-2013",17.857,
"Total","Total","Food and live animals","Monthly","Benin","Jan-2014",45.634,
"Total","Total","Food and live animals","Monthly","Benin","Feb-2014",57.477,
"Total","Total","Food and live animals","Monthly","Benin","Mar-2014",82.45,
"Total","Total","Food and live animals","Monthly","Benin","Apr-2014",71.07,
"Total","Total","Food and live animals","Monthly","Benin","May-2014",153.6,
"Total","Total","Food and live animals","Monthly","Croatia","Aug-2013",49.535,
"Total","Total","Food and live animals","Monthly","Croatia","Oct-2013",11.408,
"Total","Total","Food and live animals","Monthly","Croatia","Nov-2013",9,
"Total","Total","Food and live animals","Monthly","Croatia","Feb-2014",25.296,
"Total","Total","Food and live animals","Monthly","Croatia","Apr-2014",15.248,
"Total","Total","Food and live animals","Monthly","Croatia","May-2014",13.28,
"Total","Total","Food and live animals","Monthly","Czech Republic","Aug-2013",6.3,
"Total","Total","Food and live animals","Monthly","Czech Republic","Sep-2013",6.75,
"Total","Total","Food and live animals","Monthly","Czech Republic","Oct-2013",0.4,
"Total","Total","Food and live animals","Monthly","Czech Republic","Nov-2013",13.302,
"Total","Total","Food and live animals","Monthly","Czech Republic","Jan-2014",3,
"Total","Total","Food and live animals","Monthly","Czech Republic","Feb-2014",12.855,
"Total","Total","Food and live animals","Monthly","Czech Republic","Mar-2014",141.187,
"Total","Total","Food and live animals","Monthly","Czech Republic","Apr-2014",6.575,
"Total","Total","Food and live animals","Monthly","Italy","Aug-2013",10995.846,
"Total","Total","Food and live animals","Monthly","Italy","Sep-2013",9634.354,
"Total","Total","Food and live animals","Monthly","Italy","Oct-2013",7907.753,
"Total","Total","Food and live animals","Monthly","Italy","Nov-2013",4366.381,
"Total","Total","Food and live animals","Monthly","Italy","Dec-2013",6485.112,
"Total","Total","Food and live animals","Monthly","Italy","Jan-2014",41571.461,
"Total","Total","Food and live animals","Monthly","Italy","Feb-2014",16674.064,
"Total","Total","Food and live animals","Monthly","Italy","Mar-2014",8672.813,
"Total","Total","Food and live animals","Monthly","Italy","Apr-2014",7987.157,
"Total","Total","Food and live animals","Monthly","Italy","May-2014",14871.415,
"Total","Total","Food and live animals","Monthly","Japan","Aug-2013",424433.973,
"Total","Total","Food and live animals","Monthly","Japan","Sep-2013",267828.198,
"Total","Total","Food and live animals","Monthly","Japan","Oct-2013",265654,
"Total","Total","Food and live animals","Monthly","Japan","Nov-2013",295201.204,
"Total","Total","Food and live animals","Monthly","Japan","Dec-2013",281098.916,
"Total","Total","Food and live animals","Monthly","Japan","Jan-2014",185029.616,
"Total","Total","Food and live animals","Monthly","Japan","Feb-2014",235794.781,
"Total","Total","Food and live animals","Monthly","Japan","Mar-2014",285930.409,
"Total","Total","Food and live animals","Monthly","Japan","Apr-2014",245447.684,
"Total","Total","Food and live animals","Monthly","Japan","May-2014",255459.184,
"Total","Total","Food and live animals","Monthly","Malawi","Feb-2014",1089.969,
"Total","Total","Food and live animals","Monthly","Malawi","Mar-2014",8382.594,
"Total","Total","Food and live animals","Monthly","Malawi","May-2014",2675.514,
"Total","Total","Food and live animals","Monthly","Morocco","Aug-2013",3089.477,
"Total","Total","Food and live animals","Monthly","Morocco","Sep-2013",869.524,
"Total","Total","Food and live animals","Monthly","Morocco","Oct-2013",1156.974,
"Total","Total","Food and live animals","Monthly","Morocco","Nov-2013",1144.129,
"Total","Total","Food and live animals","Monthly","Morocco","Dec-2013",2580.306,
"Total","Total","Food and live animals","Monthly","Morocco","Jan-2014",2381.855,
"Total","Total","Food and live animals","Monthly","Morocco","Feb-2014",4140.984,
"Total","Total","Food and live animals","Monthly","Morocco","Mar-2014",4058.466,
"Total","Total","Food and live animals","Monthly","Morocco","Apr-2014",2999.969,
"Total","Total","Food and live animals","Monthly","Morocco","May-2014",2867.482,
"Total","Total","Food and live animals","Monthly","Palau","Sep-2013",96.911,
"Total","Total","Food and live animals","Monthly","Palau","Dec-2013",148.573,
"Total","Total","Food and live animals","Monthly","Philippines","Aug-2013",32101.003,
"Total","Total","Food and live animals","Monthly","Philippines","Sep-2013",26022.555,
"Total","Total","Food and live animals","Monthly","Philippines","Oct-2013",32334.849,
"Total","Total","Food and live animals","Monthly","Philippines","Nov-2013",29426.536,
"Total","Total","Food and live animals","Monthly","Philippines","Dec-2013",33083.143,
"Total","Total","Food and live animals","Monthly","Philippines","Jan-2014",47760.669,
"Total","Total","Food and live animals","Monthly","Philippines","Feb-2014",31766.911,
"Total","Total","Food and live animals","Monthly","Philippines","Mar-2014",47278.409,
"Total","Total","Food and live animals","Monthly","Philippines","Apr-2014",46899.869,
"Total","Total","Food and live animals","Monthly","Philippines","May-2014",46936.313,
"Total","Total","Food and live animals","Monthly","South Africa","Aug-2013",18498.822,
"Total","Total","Food and live animals","Monthly","South Africa","Sep-2013",9839.031,
"Total","Total","Food and live animals","Monthly","South Africa","Oct-2013",9262.443,
"Total","Total","Food and live animals","Monthly","South Africa","Nov-2013",6186.125,
"Total","Total","Food and live animals","Monthly","South Africa","Dec-2013",3275.012,
"Total","Total","Food and live animals","Monthly","South Africa","Jan-2014",3297.468,
"Total","Total","Food and live animals","Monthly","South Africa","Feb-2014",6069.872,
"Total","Total","Food and live animals","Monthly","South Africa","Mar-2014",24651.569,
"Total","Total","Food and live animals","Monthly","South Africa","Apr-2014",5705.171,
"Total","Total","Food and live animals","Monthly","South Africa","May-2014",9740.867,
"Total","Total","Food and live animals","Monthly","Singapore","Aug-2013",59500.991,
"Total","Total","Food and live animals","Monthly","Singapore","Sep-2013",63075.737,
"Total","Total","Food and live animals","Monthly","Singapore","Oct-2013",58242.546,
"Total","Total","Food and live animals","Monthly","Singapore","Nov-2013",68987.546,
"Total","Total","Food and live animals","Monthly","Singapore","Dec-2013",77387.181,
"Total","Total","Food and live animals","Monthly","Singapore","Jan-2014",54139.126,
"Total","Total","Food and live animals","Monthly","Singapore","Feb-2014",59854.891,
"Total","Total","Food and live animals","Monthly","Singapore","Mar-2014",60734.509,
"Total","Total","Food and live animals","Monthly","Singapore","Apr-2014",75654.724,
"Total","Total","Food and live animals","Monthly","Singapore","May-2014",64664.577,
"Total","Total","Food and live animals","Monthly","St. Lucia","Aug-2013",120.223,
"Total","Total","Food and live animals","Monthly","St. Lucia","Sep-2013",41.389,
"Total","Total","Food and live animals","Monthly","St. Lucia","Dec-2013",48.049,
"Total","Total","Food and live animals","Monthly","St. Lucia","Mar-2014",161.829,
"Total","Total","Food and live animals","Monthly","St. Lucia","May-2014",132.925,
"Total","Total","Food and live animals","Monthly","Antigua and Barbuda","Oct-2013",58.281,
"Total","Total","Food and live animals","Monthly","Antigua and Barbuda","Jan-2014",49.28,
"Total","Total","Food and live animals","Monthly","Antigua and Barbuda","Apr-2014",69.796,
"Total","Total","Food and live animals","Monthly","Sudan","Aug-2013",23759.765,
"Total","Total","Food and live animals","Monthly","Sudan","Sep-2013",15205.269,
"Total","Total","Food and live animals","Monthly","Sudan","Oct-2013",138.517,
"Total","Total","Food and live animals","Monthly","Sudan","Nov-2013",254.774,
"Total","Total","Food and live animals","Monthly","Sudan","Dec-2013",59292.917,
"Total","Total","Food and live animals","Monthly","Sudan","Feb-2014",15475.515,
"Total","Total","Food and live animals","Monthly","Sudan","Mar-2014",48638.197,
"Total","Total","Food and live animals","Monthly","Sudan","Apr-2014",21553.662,
"Total","Total","Food and live animals","Monthly","Sudan","May-2014",46867.442,
"Total","Total","Machinery and transport equipment","Monthly","Total","Aug-2013",1259684.834,
"Total","Total","Machinery and transport equipment","Monthly","Total","Sep-2013",1233419.084,
"Total","Total","Machinery and transport equipment","Monthly","Total","Oct-2013",1228538.432,
"Total","Total","Machinery and transport equipment","Monthly","Total","Nov-2013",1114901.782,
"Total","Total","Machinery and transport equipment","Monthly","Total","Dec-2013",1397383.596,
"Total","Total","Machinery and transport equipment","Monthly","Total","Jan-2014",863418.301,
"Total","Total","Machinery and transport equipment","Monthly","Total","Feb-2014",1089558.139,
"Total","Total","Machinery and transport equipment","Monthly","Total","Mar-2014",1270973.329,
"Total","Total","Machinery and transport equipment","Monthly","Total","Apr-2014",1157940.946,
"Total","Total","Machinery and transport equipment","Monthly","Total","May-2014",1383193.41,
"Total","Total","Machinery and transport equipment","Monthly","Cambodia","Aug-2013",42.173,
"Total","Total","Machinery and transport equipment","Monthly","Cambodia","Sep-2013",240.298,
"Total","Total","Machinery and transport equipment","Monthly","Cambodia","Oct-2013",169.442,
"Total","Total","Machinery and transport equipment","Monthly","Cambodia","Nov-2013",351.807,
"Total","Total","Machinery and transport equipment","Monthly","Cambodia","Dec-2013",177.12,
"Total","Total","Machinery and transport equipment","Monthly","Cambodia","Jan-2014",602.719,
"Total","Total","Machinery and transport equipment","Monthly","Cambodia","Feb-2014",95.47,
"Total","Total","Machinery and transport equipment","Monthly","Cambodia","Mar-2014",398.565,
"Total","Total","Machinery and transport equipment","Monthly","Cambodia","Apr-2014",166.38,
"Total","Total","Machinery and transport equipment","Monthly","Cambodia","May-2014",258.781,
"Total","Total","Machinery and transport equipment","Monthly","Georgia","Aug-2013",6.954,
"Total","Total","Machinery and transport equipment","Monthly","Georgia","Sep-2013",481.988,
"Total","Total","Machinery and transport equipment","Monthly","Georgia","Oct-2013",1893.438,
"Total","Total","Machinery and transport equipment","Monthly","Georgia","Nov-2013",362.879,
"Total","Total","Machinery and transport equipment","Monthly","Georgia","Dec-2013",80.902,
"Total","Total","Machinery and transport equipment","Monthly","Georgia","Jan-2014",6.705,
"Total","Total","Machinery and transport equipment","Monthly","Georgia","Feb-2014",1092.499,
"Total","Total","Machinery and transport equipment","Monthly","Georgia","Mar-2014",12,
"Total","Total","Machinery and transport equipment","Monthly","Georgia","Apr-2014",9.532,
"Total","Total","Machinery and transport equipment","Monthly","Georgia","May-2014",122.683,
"Total","Total","Machinery and transport equipment","Monthly","Gibraltar","Oct-2013",10,
"Total","Total","Machinery and transport equipment","Monthly","Gibraltar","Nov-2013",2.064,
"Total","Total","Machinery and transport equipment","Monthly","Gibraltar","Feb-2014",3.096,
"Total","Total","Machinery and transport equipment","Monthly","Gibraltar","Mar-2014",76.21,
"Total","Total","Machinery and transport equipment","Monthly","Gibraltar","Apr-2014",10.784,
"Total","Total","Machinery and transport equipment","Monthly","Gibraltar","May-2014",11.469,
"Total","Total","Machinery and transport equipment","Monthly","Guatemala","Aug-2013",85.812,
