State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"New South Wales","Total","TOTAL","Monthly","Mali","Aug-2013",354.639,
"New South Wales","Total","TOTAL","Monthly","Mali","Sep-2013",198.547,
"New South Wales","Total","TOTAL","Monthly","Mali","Oct-2013",168.093,
"New South Wales","Total","TOTAL","Monthly","Mali","Nov-2013",30.863,
"New South Wales","Total","TOTAL","Monthly","Mali","Dec-2013",53.871,
"New South Wales","Total","TOTAL","Monthly","Mali","Jan-2014",63.985,
"New South Wales","Total","TOTAL","Monthly","Mali","Feb-2014",60.335,
"New South Wales","Total","TOTAL","Monthly","Mali","Mar-2014",9.298,
"New South Wales","Total","TOTAL","Monthly","Mali","Apr-2014",43.886,
"New South Wales","Total","TOTAL","Monthly","Mali","May-2014",111.219,
"New South Wales","Total","TOTAL","Monthly","Madagascar","Sep-2013",7.307,
"New South Wales","Total","TOTAL","Monthly","Madagascar","Oct-2013",78.205,
"New South Wales","Total","TOTAL","Monthly","Madagascar","Nov-2013",105.874,
"New South Wales","Total","TOTAL","Monthly","Madagascar","Dec-2013",300.341,
"New South Wales","Total","TOTAL","Monthly","Madagascar","Jan-2014",135.342,
"New South Wales","Total","TOTAL","Monthly","Madagascar","Feb-2014",2.935,
"New South Wales","Total","TOTAL","Monthly","Madagascar","Mar-2014",10.725,
"New South Wales","Total","TOTAL","Monthly","Madagascar","Apr-2014",245.509,
"New South Wales","Total","TOTAL","Monthly","Madagascar","May-2014",52.396,
"New South Wales","Total","TOTAL","Monthly","Marianas Northern","Aug-2013",19.378,
"New South Wales","Total","TOTAL","Monthly","Marianas Northern","Sep-2013",51.417,
"New South Wales","Total","TOTAL","Monthly","Marianas Northern","Oct-2013",28.563,
"New South Wales","Total","TOTAL","Monthly","Marianas Northern","Nov-2013",25.304,
"New South Wales","Total","TOTAL","Monthly","Marianas Northern","Dec-2013",164.324,
"New South Wales","Total","TOTAL","Monthly","Marianas Northern","Jan-2014",24.862,
"New South Wales","Total","TOTAL","Monthly","Marianas Northern","Feb-2014",40.507,
"New South Wales","Total","TOTAL","Monthly","Marianas Northern","Mar-2014",196.974,
"New South Wales","Total","TOTAL","Monthly","Marianas Northern","Apr-2014",37.613,
"New South Wales","Total","TOTAL","Monthly","Marianas Northern","May-2014",167.208,
"New South Wales","Total","TOTAL","Monthly","Nicaragua","Oct-2013",3.558,
"New South Wales","Total","TOTAL","Monthly","Nicaragua","Apr-2014",20.255,
