State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Victoria","Total","TOTAL","Monthly","Seychelles","Jan-2014",151.078,
"Victoria","Total","TOTAL","Monthly","Seychelles","Feb-2014",167.247,
"Victoria","Total","TOTAL","Monthly","Seychelles","Mar-2014",357.475,
"Victoria","Total","TOTAL","Monthly","Seychelles","Apr-2014",455.402,
"Victoria","Total","TOTAL","Monthly","Seychelles","May-2014",328.712,
"Victoria","Total","TOTAL","Monthly","Ship & Aircraft Stores","Aug-2013",29157.614,
"Victoria","Total","TOTAL","Monthly","Ship & Aircraft Stores","Sep-2013",30996.398,
"Victoria","Total","TOTAL","Monthly","Ship & Aircraft Stores","Oct-2013",30919.36,
"Victoria","Total","TOTAL","Monthly","Ship & Aircraft Stores","Nov-2013",30250.883,
"Victoria","Total","TOTAL","Monthly","Ship & Aircraft Stores","Dec-2013",31673.035,
"Victoria","Total","TOTAL","Monthly","Ship & Aircraft Stores","Jan-2014",29528.461,
"Victoria","Total","TOTAL","Monthly","Ship & Aircraft Stores","Feb-2014",31534.825,
"Victoria","Total","TOTAL","Monthly","Ship & Aircraft Stores","Mar-2014",29851.861,
"Victoria","Total","TOTAL","Monthly","Ship & Aircraft Stores","Apr-2014",30972.362,
"Victoria","Total","TOTAL","Monthly","Ship & Aircraft Stores","May-2014",30668.076,
"Victoria","Total","TOTAL","Monthly","Solomon Islands","Aug-2013",1999.925,
"Victoria","Total","TOTAL","Monthly","Solomon Islands","Sep-2013",941.417,
"Victoria","Total","TOTAL","Monthly","Solomon Islands","Oct-2013",872.479,
"Victoria","Total","TOTAL","Monthly","Solomon Islands","Nov-2013",805.264,
"Victoria","Total","TOTAL","Monthly","Solomon Islands","Dec-2013",803.346,
"Victoria","Total","TOTAL","Monthly","Solomon Islands","Jan-2014",1748.227,
"Victoria","Total","TOTAL","Monthly","Solomon Islands","Feb-2014",1545.13,
"Victoria","Total","TOTAL","Monthly","Solomon Islands","Mar-2014",1701.881,
"Victoria","Total","TOTAL","Monthly","Solomon Islands","Apr-2014",843.222,
"Victoria","Total","TOTAL","Monthly","Solomon Islands","May-2014",2347.436,
"Victoria","Total","TOTAL","Monthly","Wallis & Futuna Islands","Aug-2013",2.606,
"Victoria","Total","TOTAL","Monthly","Wallis & Futuna Islands","Oct-2013",161.556,
"Victoria","Total","TOTAL","Monthly","Wallis & Futuna Islands","Nov-2013",9.606,
"Victoria","Total","TOTAL","Monthly","Wallis & Futuna Islands","Dec-2013",150.096,
"Victoria","Total","TOTAL","Monthly","Wallis & Futuna Islands","Jan-2014",16.761,
"Victoria","Total","TOTAL","Monthly","Wallis & Futuna Islands","Feb-2014",151.969,
