State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Tasmania","Total","TOTAL","Monthly","Bahrain","Dec-2013",548.806,
"Tasmania","Total","TOTAL","Monthly","Bahrain","Jan-2014",318.046,
"Tasmania","Total","TOTAL","Monthly","Bahrain","Feb-2014",180.757,
"Tasmania","Total","TOTAL","Monthly","Bahrain","Mar-2014",88.335,
"Tasmania","Total","TOTAL","Monthly","Bahrain","Apr-2014",309.012,
"Tasmania","Total","TOTAL","Monthly","Bahrain","May-2014",178.981,
"Tasmania","Total","TOTAL","Monthly","Brazil","Aug-2013",24.902,
"Tasmania","Total","TOTAL","Monthly","Brazil","Sep-2013",34.846,
"Tasmania","Total","TOTAL","Monthly","Brazil","Nov-2013",19.537,
"Tasmania","Total","TOTAL","Monthly","Brazil","Mar-2014",60.837,
"Tasmania","Total","TOTAL","Monthly","Brazil","Apr-2014",57.716,
"Tasmania","Total","TOTAL","Monthly","France","Aug-2013",178.367,
"Tasmania","Total","TOTAL","Monthly","France","Sep-2013",117.075,
"Tasmania","Total","TOTAL","Monthly","France","Oct-2013",426.118,
"Tasmania","Total","TOTAL","Monthly","France","Nov-2013",35.662,
"Tasmania","Total","TOTAL","Monthly","France","Dec-2013",670.923,
"Tasmania","Total","TOTAL","Monthly","France","Jan-2014",169.442,
"Tasmania","Total","TOTAL","Monthly","France","Feb-2014",218.613,
"Tasmania","Total","TOTAL","Monthly","France","Mar-2014",207.628,
"Tasmania","Total","TOTAL","Monthly","France","Apr-2014",728.033,
"Tasmania","Total","TOTAL","Monthly","France","May-2014",257.982,
"Tasmania","Total","TOTAL","Monthly","Guinea","Jan-2014",8.44,
"Tasmania","Total","TOTAL","Monthly","Hungary","Aug-2013",2.189,
"Tasmania","Total","TOTAL","Monthly","Hungary","Oct-2013",793.1,
"Tasmania","Total","TOTAL","Monthly","Hungary","Nov-2013",42.926,
"Tasmania","Total","TOTAL","Monthly","Hungary","May-2014",42.502,
"Tasmania","Total","TOTAL","Monthly","Ireland","Aug-2013",71.175,
"Tasmania","Total","TOTAL","Monthly","Ireland","Nov-2013",92.015,
"Tasmania","Total","TOTAL","Monthly","Ireland","Dec-2013",70,
"Tasmania","Total","TOTAL","Monthly","Ireland","Feb-2014",17.534,
"Tasmania","Total","TOTAL","Monthly","Ireland","Mar-2014",4.305,
"Tasmania","Total","TOTAL","Monthly","Ireland","Apr-2014",25.474,
"Tasmania","Total","TOTAL","Monthly","Macau (SAR of China)","Oct-2013",29.556,
"Tasmania","Total","TOTAL","Monthly","Marshall Islands","Nov-2013",0.934,
"Tasmania","Total","TOTAL","Monthly","El Salvador","Sep-2013",0.257,
"Tasmania","Total","TOTAL","Monthly","Slovak Republic","Apr-2014",469.333,
"Tasmania","Total","TOTAL","Monthly","Slovak Republic","May-2014",459.506,
"Tasmania","Total","TOTAL","Monthly","Switzerland","Aug-2013",80,
"Tasmania","Total","TOTAL","Monthly","Switzerland","Oct-2013",7.508,
"Tasmania","Total","TOTAL","Monthly","Switzerland","Jan-2014",36.073,
"Tasmania","Total","TOTAL","Monthly","Switzerland","Apr-2014",0.8,
"Tasmania","Total","TOTAL","Monthly","Antarctica","Oct-2013",1546.988,
"Tasmania","Total","TOTAL","Monthly","Antarctica","Dec-2013",172.305,
"Tasmania","Total","TOTAL","Monthly","Antarctica","Jan-2014",1202.115,
"Tasmania","Total","TOTAL","Monthly","Antarctica","Feb-2014",109.224,
"Tasmania","Total","TOTAL","Monthly","Antarctica","Mar-2014",16.564,
"Tasmania","Total","TOTAL","Monthly","Austria","Aug-2013",7.583,
"Tasmania","Total","TOTAL","Monthly","Austria","Oct-2013",9.35,
"Tasmania","Total","TOTAL","Monthly","Austria","Mar-2014",2,
"Tasmania","Total","TOTAL","Monthly","Belgium","Aug-2013",671.591,
"Tasmania","Total","TOTAL","Monthly","Belgium","Sep-2013",37.237,
"Tasmania","Total","TOTAL","Monthly","Belgium","Oct-2013",585.499,
"Tasmania","Total","TOTAL","Monthly","Belgium","Nov-2013",1504.814,
"Tasmania","Total","TOTAL","Monthly","Belgium","Dec-2013",44.825,
"Tasmania","Total","TOTAL","Monthly","Belgium","Jan-2014",19.881,
"Tasmania","Total","TOTAL","Monthly","Belgium","Feb-2014",221.509,
"Tasmania","Total","TOTAL","Monthly","Belgium","Mar-2014",3001.309,
"Tasmania","Total","TOTAL","Monthly","Belgium","Apr-2014",394.931,
