State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Queensland","Total","TOTAL","Monthly","Qatar","Feb-2014",14943.18,
"Queensland","Total","TOTAL","Monthly","Qatar","Mar-2014",697.411,
"Queensland","Total","TOTAL","Monthly","Qatar","Apr-2014",14132.542,
"Queensland","Total","TOTAL","Monthly","Qatar","May-2014",11646.391,
"Queensland","Total","TOTAL","Monthly","Puerto Rico","Oct-2013",69.454,
"Queensland","Total","TOTAL","Monthly","Puerto Rico","Mar-2014",266.611,
"Queensland","Total","TOTAL","Monthly","Romania","Aug-2013",51.23,
"Queensland","Total","TOTAL","Monthly","Romania","Sep-2013",29.071,
"Queensland","Total","TOTAL","Monthly","Romania","Oct-2013",145.36,
"Queensland","Total","TOTAL","Monthly","Romania","Nov-2013",14.88,
"Queensland","Total","TOTAL","Monthly","Romania","Dec-2013",56.856,
"Queensland","Total","TOTAL","Monthly","Romania","Jan-2014",548.263,
"Queensland","Total","TOTAL","Monthly","Romania","Feb-2014",81.948,
"Queensland","Total","TOTAL","Monthly","Romania","Mar-2014",44.285,
"Queensland","Total","TOTAL","Monthly","Romania","Apr-2014",59.797,
"Queensland","Total","TOTAL","Monthly","Romania","May-2014",294.376,
"Queensland","Total","TOTAL","Monthly","Saudi Arabia","Aug-2013",7382.756,
"Queensland","Total","TOTAL","Monthly","Saudi Arabia","Sep-2013",6117.396,
"Queensland","Total","TOTAL","Monthly","Saudi Arabia","Oct-2013",12050.266,
"Queensland","Total","TOTAL","Monthly","Saudi Arabia","Nov-2013",8479.728,
"Queensland","Total","TOTAL","Monthly","Saudi Arabia","Dec-2013",5468.862,
"Queensland","Total","TOTAL","Monthly","Saudi Arabia","Jan-2014",4307.359,
"Queensland","Total","TOTAL","Monthly","Saudi Arabia","Feb-2014",7424.367,
"Queensland","Total","TOTAL","Monthly","Saudi Arabia","Mar-2014",8150.839,
"Queensland","Total","TOTAL","Monthly","Saudi Arabia","Apr-2014",9954.136,
"Queensland","Total","TOTAL","Monthly","Saudi Arabia","May-2014",10004.663,
"Queensland","Total","TOTAL","Monthly","Seychelles","Aug-2013",238.961,
"Queensland","Total","TOTAL","Monthly","Seychelles","Sep-2013",40.445,
"Queensland","Total","TOTAL","Monthly","Seychelles","Oct-2013",18.194,
"Queensland","Total","TOTAL","Monthly","Seychelles","Nov-2013",122.672,
"Queensland","Total","TOTAL","Monthly","Seychelles","Jan-2014",183.98,
"Queensland","Total","TOTAL","Monthly","Seychelles","Feb-2014",16.303,
"Queensland","Total","TOTAL","Monthly","Seychelles","Mar-2014",37.387,
"Queensland","Total","TOTAL","Monthly","Seychelles","May-2014",158.577,
"Queensland","Total","TOTAL","Monthly","Ship & Aircraft Stores","Aug-2013",174.203,
"Queensland","Total","TOTAL","Monthly","Ship & Aircraft Stores","Sep-2013",264.71,
"Queensland","Total","TOTAL","Monthly","Ship & Aircraft Stores","Oct-2013",151.427,
"Queensland","Total","TOTAL","Monthly","Ship & Aircraft Stores","Nov-2013",199.566,
"Queensland","Total","TOTAL","Monthly","Ship & Aircraft Stores","Dec-2013",501.577,
"Queensland","Total","TOTAL","Monthly","Ship & Aircraft Stores","Jan-2014",129.836,
"Queensland","Total","TOTAL","Monthly","Ship & Aircraft Stores","Feb-2014",243.433,
"Queensland","Total","TOTAL","Monthly","Ship & Aircraft Stores","Mar-2014",393.954,
"Queensland","Total","TOTAL","Monthly","Ship & Aircraft Stores","Apr-2014",434.856,
"Queensland","Total","TOTAL","Monthly","Ship & Aircraft Stores","May-2014",145.861,
"Queensland","Total","TOTAL","Monthly","Solomon Islands","Aug-2013",3231.933,
"Queensland","Total","TOTAL","Monthly","Solomon Islands","Sep-2013",5081.009,
"Queensland","Total","TOTAL","Monthly","Solomon Islands","Oct-2013",4181.424,
"Queensland","Total","TOTAL","Monthly","Solomon Islands","Nov-2013",3455.284,
"Queensland","Total","TOTAL","Monthly","Solomon Islands","Dec-2013",8009.025,
"Queensland","Total","TOTAL","Monthly","Solomon Islands","Jan-2014",4964.09,
"Queensland","Total","TOTAL","Monthly","Solomon Islands","Feb-2014",4347.123,
"Queensland","Total","TOTAL","Monthly","Solomon Islands","Mar-2014",4252.742,
"Queensland","Total","TOTAL","Monthly","Solomon Islands","Apr-2014",2617.148,
"Queensland","Total","TOTAL","Monthly","Solomon Islands","May-2014",4191.794,
"Queensland","Total","TOTAL","Monthly","Wallis & Futuna Islands","Aug-2013",160.042,
"Queensland","Total","TOTAL","Monthly","Wallis & Futuna Islands","Sep-2013",13.953,
"Queensland","Total","TOTAL","Monthly","Wallis & Futuna Islands","Oct-2013",224.99,
"Queensland","Total","TOTAL","Monthly","Wallis & Futuna Islands","Nov-2013",91.16,
"Queensland","Total","TOTAL","Monthly","Wallis & Futuna Islands","Dec-2013",2.312,
"Queensland","Total","TOTAL","Monthly","Wallis & Futuna Islands","Jan-2014",164.604,
"Queensland","Total","TOTAL","Monthly","Wallis & Futuna Islands","Feb-2014",283.325,
"Queensland","Total","TOTAL","Monthly","Wallis & Futuna Islands","Mar-2014",33.781,
"Queensland","Total","TOTAL","Monthly","Wallis & Futuna Islands","Apr-2014",73.079,
"Queensland","Total","TOTAL","Monthly","Wallis & Futuna Islands","May-2014",42.188,
"Queensland","Total","TOTAL","Monthly","Bermuda","May-2014",3.725,
"Queensland","Total","TOTAL","Monthly","Burkina Faso","Nov-2013",3.059,
"Queensland","Total","TOTAL","Monthly","Burkina Faso","Dec-2013",9.39,
"Queensland","Total","TOTAL","Monthly","Burkina Faso","Mar-2014",13.975,
"Queensland","Total","TOTAL","Monthly","Burkina Faso","Apr-2014",89.596,
"Queensland","Total","TOTAL","Monthly","Myanmar","Aug-2013",7161.419,
"Queensland","Total","TOTAL","Monthly","Myanmar","Sep-2013",1777.118,
"Queensland","Total","TOTAL","Monthly","Myanmar","Oct-2013",1083.772,
"Queensland","Total","TOTAL","Monthly","Myanmar","Nov-2013",4683.915,
"Queensland","Total","TOTAL","Monthly","Myanmar","Dec-2013",1804.835,
"Queensland","Total","TOTAL","Monthly","Myanmar","Jan-2014",3081.75,
"Queensland","Total","TOTAL","Monthly","Myanmar","Feb-2014",2312.747,
"Queensland","Total","TOTAL","Monthly","Myanmar","Mar-2014",1917.878,
"Queensland","Total","TOTAL","Monthly","Myanmar","Apr-2014",525.405,
"Queensland","Total","TOTAL","Monthly","Myanmar","May-2014",495.681,
"Queensland","Total","TOTAL","Monthly","China","Aug-2013",1118653.575,
"Queensland","Total","TOTAL","Monthly","China","Sep-2013",999117.14,
"Queensland","Total","TOTAL","Monthly","China","Oct-2013",1127881.331,
"Queensland","Total","TOTAL","Monthly","China","Nov-2013",1010975.507,
"Queensland","Total","TOTAL","Monthly","China","Dec-2013",1319192.97,
"Queensland","Total","TOTAL","Monthly","China","Jan-2014",719069.819,
"Queensland","Total","TOTAL","Monthly","China","Feb-2014",696282.549,
"Queensland","Total","TOTAL","Monthly","China","Mar-2014",920106.381,
"Queensland","Total","TOTAL","Monthly","China","Apr-2014",1000676.959,
"Queensland","Total","TOTAL","Monthly","China","May-2014",662245.391,
"Queensland","Total","TOTAL","Monthly","Djibouti","Aug-2013",5,
"Queensland","Total","TOTAL","Monthly","Djibouti","Dec-2013",463.991,
"Queensland","Total","TOTAL","Monthly","Eritrea","Dec-2013",60.348,
"Queensland","Total","TOTAL","Monthly","Ghana","Aug-2013",1140.419,
"Queensland","Total","TOTAL","Monthly","Ghana","Sep-2013",686.833,
"Queensland","Total","TOTAL","Monthly","Ghana","Oct-2013",678.87,
"Queensland","Total","TOTAL","Monthly","Ghana","Nov-2013",347.167,
"Queensland","Total","TOTAL","Monthly","Ghana","Dec-2013",951.968,
"Queensland","Total","TOTAL","Monthly","Ghana","Jan-2014",176.907,
"Queensland","Total","TOTAL","Monthly","Ghana","Feb-2014",193.304,
